"","gene","C3N-00560_tumor","C3L-01682_tumor","C3L-01682_tumor.1","C3N-02423_tumor","C3N-02423_tumor.1","C3L-00095_tumor","C3N-00578_tumor","C3L-00001_tumor","C3N-02424_tumor","C3N-02424_tumor.1","C3N-00959_tumor","C3N-00737_tumor","C3N-00737_tumor.1","C3L-01330_tumor","C3L-01330_tumor.1","11LU016_tumor","C3N-02087_tumor","C3L-02345_tumor","C3N-01415_tumor","C3N-01023_tumor","C3N-02529_tumor","C3N-02529_tumor.1","C3L-00368_tumor","C3L-00263_tumor","C3L-00263_tumor.1","C3N-00294_tumor","C3L-02350_tumor","C3N-01072_tumor","C3N-00217_tumor","C3N-00217_tumor.1","C3L-00080_tumor","C3N-01488_tumor","C3N-01823_tumor","C3N-02002_tumor","C3N-02002_tumor.1","C3L-00973_tumor","C3N-00293_tumor","C3N-02067_tumor","C3N-02067_tumor.1","C3L-01632_tumor","C3N-01405_tumor","C3N-01030_tumor","C3N-02729_tumor","C3N-02729_tumor.1","C3L-01924_tumor","C3L-01924_tumor.1","C3L-00093_tumor","C3N-02380_tumor","C3N-02380_tumor.1","C3N-01021_tumor","C3N-02582_tumor","C3N-02582_tumor.1","C3N-02422_tumor","C3N-02422_tumor.1","C3L-00422_tumor","C3L-00422_tumor.1","C3N-02155_tumor","C3L-01862_tumor","C3N-01016_tumor","C3L-00140_tumor","C3N-00167_tumor","C3N-02089_tumor","C3N-00738_tumor","C3N-01414_tumor","C3L-00094_tumor","C3L-00893_tumor","C3N-02003_tumor","C3N-02003_tumor.1","C3L-01889_tumor","C3L-02365_tumor","C3N-00433_tumor","C3N-00546_tumor","C3N-00547_tumor","C3N-00574_tumor","C3N-00199_tumor","C3L-00510_tumor","C3L-00510_tumor.1","C3N-00580_tumor","C3N-01416_tumor","C3N-00572_tumor","C3N-02586_tumor","C3N-02586_tumor.1","C3N-00545_tumor","C3N-00203_tumor","C3N-01799_tumor","C3L-02508_tumor","C3L-02348_tumor","C3N-02572_tumor","C3N-02572_tumor.1","C3L-00604_tumor","C3N-01024_tumor","C3N-00551_tumor","C3N-00180_tumor","C3N-01074_tumor","C3N-02433_tumor","C3N-02433_tumor.1","C3N-02588_tumor","C3N-02588_tumor.1","C3N-00550_tumor","C3N-01413_tumor","C3N-02145_tumor","C3N-00704_tumor","C3N-00704_tumor.1","C3L-00144_tumor","C3N-02158_tumor","C3L-00913_tumor","C3L-00279_tumor","C3L-00279_tumor.1","C3N-01489_tumor","C3L-01890_tumor","C3N-01071_tumor","C3N-00223_tumor","11LU022_tumor","C3L-02549_tumor","C3N-00549_tumor","C3L-02219_tumor","C3N-00552_tumor","C3N-01410_tumor","11LU035_tumor","C3N-02000_tumor","C3N-02000_tumor.1","11LU013_tumor","C3N-01842_tumor","C3N-00579_tumor","C3N-02421_tumor","C3N-02421_tumor.1","C3L-00009_tumor","C3N-00559_tumor","C3N-02149_tumor","C3N-00556_tumor","C3N-00169_tumor","C3L-01683_tumor","C3L-01683_tumor.1"
"252","RPL5",1.78364045879724,1.01162626368609,1.01162626368609,1.27709105810898,1.27709105810898,1.39711392560282,1.26416212656728,1.0848423279193,1.66509858520938,1.66509858520938,0.969918037359754,1.42861527397377,1.42861527397377,0.900813104673699,0.900813104673699,1.21500899573181,1.30044171892082,1.18601189948757,1.29298157300218,1.53375601694544,1.14094470685028,1.14094470685028,1.05666413999154,1.38819882849004,1.38819882849004,1.31289577897186,1.24940446401546,1.38085704398793,1.26614850879823,1.26614850879823,1.39453746998357,1.23743246728934,1.33909656751736,0.883856078803632,0.883856078803632,1.23397856421856,0.989444489947364,1.11455865508527,1.11455865508527,1.18673452416181,1.16792311236632,1.23866779410958,0.992407224597598,0.992407224597598,1.19823945897021,1.19823945897021,1.06691523091488,0.932313269660217,0.932313269660217,1.05632648298874,1.00684203504341,1.00684203504341,1.09602465959128,1.09602465959128,1.19114739188235,1.19114739188235,1.52482520904212,1.31430007873428,1.44433827340793,1.47290716112325,1.16032266250984,1.81362175650463,1.31312899045479,1.33513756322742,1.39678577311941,1.07490393512191,1.34008531175296,1.34008531175296,1.17340946792921,1.32648062502162,0.990207836416235,1.39364577323585,1.46403858013858,1.21466306485658,1.12175879785801,0.968093988385787,0.968093988385787,1.30556613155541,1.16158890377957,1.14393816373782,0.994612379681198,0.994612379681198,0.970965663611407,1.57811675194236,1.25591065112957,1.18008024698913,1.06004798782192,0.838194679926256,0.838194679926256,1.34090288414215,1.47498900279271,1.37897454760083,1.21535534986096,1.67348364298347,1.16351183443537,1.16351183443537,1.29277329627278,1.29277329627278,1.05848342300404,1.14967080430144,1.14416928940072,1.06337137018947,1.06337137018947,1.20424979982748,1.10768503729723,1.28835686052612,1.0133310118682,1.0133310118682,1.54041011964576,1.11598547780911,1.38861691282351,1.00236800094291,1.20275755994898,1.40885122346696,1.62907444220123,1.02425697441833,1.23040662251024,1.39086904072308,1.26667651027656,1.09323158084185,1.09323158084185,1.20706240930021,1.35743736222227,1.10962235808928,1.11447945954512,1.11447945954512,1.08344498165384,1.10859999324308,1.50063653590204,1.31598562184371,1.254312172918,1.26475539408394,1.26475539408394
"253","MRPL3",1.50337371493923,1.47980622126159,1.47980622126159,1.45083356630383,1.45083356630383,1.28288325518198,2.01100760311703,1.20791944856732,1.59580413395626,1.59580413395626,1.34193960146646,1.75469086380319,1.75469086380319,1.23644708816322,1.23644708816322,1.32472450610449,1.06907323455244,1.76357449160147,1.44226850547536,1.49848376183826,1.59438907971128,1.59438907971128,0.931653192859837,0.952668021153923,0.952668021153923,1.83447960854897,1.18126469252242,1.59789236704371,1.93757928136176,1.93757928136176,1.6736197750605,1.25392453119343,1.63913029323248,1.21028114162734,1.21028114162734,0.918635721442259,1.28635047268746,1.51748652410764,1.51748652410764,1.5902938257999,1.3670112400593,1.46976460840534,1.91330161171186,1.91330161171186,1.81536218049695,1.81536218049695,1.13403096565041,1.84197664328715,1.84197664328715,1.10093047108129,1.35892598189557,1.35892598189557,1.46108523291732,1.46108523291732,1.58908032875696,1.58908032875696,2.22339529334189,2.00946382906366,1.01831373128368,1.38734738786015,1.48492220439137,1.72180296958279,1.12289990012429,1.87946689639108,2.16012539532937,0.952723809322272,1.58795067465441,1.58795067465441,0.894498532174321,1.36065099035286,1.16650676477008,1.6083212012123,2.25965761029127,1.32225635751124,1.09616656713587,2.84518678569519,2.84518678569519,2.3627119911502,1.03128992168048,1.62042324131804,1.21697668420145,1.21697668420145,1.03390036482171,1.5508280088616,1.08941026872985,1.13714350963581,1.08929592819183,1.27816788927679,1.27816788927679,1.21828962833197,1.5366891303263,1.53482373395943,1.9004589393511,1.13525688807816,0.854352793867424,0.854352793867424,1.04359679317381,1.04359679317381,1.50455266309754,1.29784941717146,1.35964812521905,1.20931612352377,1.20931612352377,1.0745734231887,1.21971940384928,1.0734045974189,1.39717955413998,1.39717955413998,1.73424453940908,1.53561500893953,1.56678951249986,1.30257717424202,1.84153881655399,1.03367285979371,1.64605505153143,1.27050176812048,2.63283759305383,2.33931429015363,1.66371504508508,1.23134673002848,1.23134673002848,1.70322237167198,1.23690394394232,1.56463787994478,1.00955268276968,1.00955268276968,1.22461744576014,2.13602865688212,1.50474203835824,1.20736829938461,1.21222474220687,1.05157234184371,1.05157234184371
"254","CAVIN2",0.208887808482264,0.496445436944481,0.496445436944481,0.173158359370814,0.173158359370814,0.283717059591747,0.323790050026547,0.157614262923259,0.132283208167131,0.132283208167131,0.366012437189618,0.189100091512736,0.189100091512736,0.36071637176522,0.36071637176522,0.168092794814325,0.203599544397654,0.139140652288236,0.218436809712176,0.197602015434872,0.128042066518468,0.128042066518468,0.258422756558128,0.32130544896284,0.32130544896284,0.175361470526899,0.304908807334025,0.193068704631647,0.160155069945355,0.160155069945355,0.184363528000016,0.3212353241459,0.264252886196646,0.268335105314464,0.268335105314464,0.19458638943899,0.451704479641911,0.268357689421061,0.268357689421061,0.231282586310733,0.194212397652935,0.195517948624537,0.158353272371546,0.158353272371546,0.217110241561938,0.217110241561938,0.146791746552776,0.270961109376034,0.270961109376034,0.315932304816225,0.128981896316695,0.128981896316695,0.234065129823446,0.234065129823446,0.26233646196687,0.26233646196687,0.237854392721841,0.198925086167529,0.228234327233555,0.2369882119617,0.356758658323095,0.163064262004593,0.465224234325746,0.304994262688544,0.159380486805743,0.339386489398551,0.216275456173649,0.216275456173649,0.307126411551688,0.276662548959127,0.239281639105617,0.193454893704226,0.193969036025493,0.283291995870611,0.226595394398043,0.173994125473411,0.173994125473411,0.172300801154724,0.293709018465642,0.581318814139755,0.200587561212535,0.200587561212535,0.464956536466068,0.151701603908077,0.2541156566958,0.428245074281317,0.238757430845367,0.17066499997432,0.17066499997432,0.148043758869,0.152604850447853,0.217033579988523,0.179488889877396,0.284411869400599,0.291566502320301,0.291566502320301,0.195664034288685,0.195664034288685,0.271949132129972,0.240222876558655,0.245777212625452,0.451221425624821,0.451221425624821,0.240262940885867,0.253491337270522,0.216293135263343,0.193376106785588,0.193376106785588,0.214194192117939,0.293230194411819,0.238804209815415,0.268994807904209,0.141618343573196,0.35938679187569,0.227330514275061,0.220004714091809,0.21353645005455,0.198362182695306,0.209501979822143,0.221564002352189,0.221564002352189,0.157272612327837,0.259744575815064,0.265794149861834,0.214296921185929,0.214296921185929,0.24635944698627,0.247080298097529,0.199032930507402,0.173492904855149,0.31120899267733,0.213466609257291,0.213466609257291
"255","SDC4",0.944791886990041,0.784976229488986,0.784976229488986,0.739870292123885,0.739870292123885,0.506052813063022,0.906226613163706,1.59904487100062,1.02738194413382,1.02738194413382,1.17167438818833,0.689076060624675,0.689076060624675,1.0189514747034,1.0189514747034,0.84800555550689,0.932905025482083,0.705565132704236,0.802366276261283,0.706087446587954,0.944048632212454,0.944048632212454,1.13168614561944,1.00285522188195,1.00285522188195,0.603196161834604,0.784080588201314,0.664195778662136,0.811503007521911,0.811503007521911,1.03244361489808,0.924543590050954,0.744676433107395,1.109005338581,1.109005338581,0.936455593386621,1.14467425640651,1.58099881252094,1.58099881252094,0.489912974237787,1.04353889774215,2.03611852835567,2.17359833906089,2.17359833906089,0.846287628431242,0.846287628431242,0.578397487989871,0.791949733271666,0.791949733271666,1.73957197564602,0.900343381517052,0.900343381517052,1.21703959717405,1.21703959717405,0.595086662485464,0.595086662485464,1.01589811803847,0.71703059984111,1.00549830926581,0.979540108820098,1.00447471174638,1.2183009285445,0.530428227815041,0.727231880999617,0.64959664805559,1.33839484773289,1.53068764507881,1.53068764507881,1.11987803691699,0.941875290145032,0.744960190902744,1.41482608372386,0.748756273809817,1.04710811692239,0.832213133823383,0.381206077647635,0.381206077647635,1.30521172321537,0.898601984537574,1.54983681686304,1.13851955468669,1.13851955468669,0.86672099294835,1.06588347723586,0.913924259137598,0.629308150035807,0.419742875442108,1.06469300606217,1.06469300606217,1.03776392887719,1.7382488112028,1.319289217703,1.12094198552866,0.882423126028949,1.22665015506947,1.22665015506947,0.8946032429558,0.8946032429558,0.79676013637668,1.17503864099338,0.961233673177336,1.1407403620885,1.1407403620885,0.736435710473824,1.32915039359321,0.658108248240842,0.861530038098291,0.861530038098291,0.790463741781293,0.884134632887289,0.736101741930832,3.27460956891792,1.27149435212619,1.48687965769427,0.492240651120263,0.997569713934732,0.903788236615151,0.97431335220418,0.999914882581917,1.18779152700065,1.18779152700065,1.38553665357195,0.649485080121304,1.10907589269095,0.756796354191441,0.756796354191441,0.829548144009289,1.64724635974893,1.12895691082497,1.62075159442723,1.03306151133743,0.461270565552242,0.461270565552242
"256","BNIP3L",0.486249470300682,1.41652023709719,1.41652023709719,NA,NA,1.03092359447992,1.37130068673724,1.40476024900137,1.26485948180531,1.26485948180531,1.71253497073029,1.06918042476605,1.06918042476605,1.27041149061352,1.27041149061352,0.784546115406009,0.811696296661676,NA,NA,NA,0.602041844849424,0.602041844849424,2.01774536279563,1.36540497765062,1.36540497765062,0.820772453584463,0.704222580349423,2.03832635013804,0.733894167719166,0.733894167719166,NA,0.961100165937082,1.02228790875526,0.820469575597046,0.820469575597046,0.979143265889952,1.24931050434802,1.04885578066261,1.04885578066261,0.767427034058086,0.862197949112209,1.08669702738566,0.902318394784785,0.902318394784785,1.11083319230895,1.11083319230895,NA,1.35857588487703,1.35857588487703,1.26083441165512,NA,NA,1.44036569214875,1.44036569214875,NA,NA,0.920826376830064,0.933242876310222,0.846303870510936,1.18849174066476,0.813423689609991,0.847905931490438,1.45308252589793,1.16018401763568,0.758859029585719,1.17870780500089,0.539609340983694,0.539609340983694,1.1662753014451,0.925459535518994,0.692749369289242,0.94788385986896,NA,0.846147395422833,NA,NA,NA,0.591503273751879,1.6156665842093,NA,1.2349967949474,1.2349967949474,1.03526698175201,0.539135545509219,NA,1.06735204920772,1.24081916621216,0.961079982119505,0.961079982119505,NA,NA,NA,1.29820517191604,1.49828135868475,NA,NA,1.42716253168176,1.42716253168176,0.684244892124839,1.11998132256378,1.12152565194387,0.977019801322218,0.977019801322218,1.25696957323981,1.37479257856848,NA,1.25991664295326,1.25991664295326,0.892788026887109,NA,0.868697645619246,0.875485827583477,NA,1.05552542761232,NA,1.00243943068976,1.90871602396068,1.39017946706363,0.681505942168666,0.924881036023999,0.924881036023999,0.658247610226336,NA,NA,0.893051176008119,0.893051176008119,1.13620291998723,1.03697428121031,0.879155290558344,0.768832024477836,NA,0.831537938310226,0.831537938310226
"257","RNF20",1.25507514228722,0.964654987764831,0.964654987764831,1.04380274312209,1.04380274312209,1.21403608846068,0.966257428970838,1.04810916939142,1.17199853926941,1.17199853926941,1.03398615094383,1.20724779462545,1.20724779462545,1.17413684163193,1.17413684163193,1.05354176421686,0.98655965542258,1.12230467066357,1.14626342748448,1.19597969868793,1.21313817755154,1.21313817755154,1.09801941458591,1.11415803372899,1.11415803372899,1.17271521834337,1.0269491167048,1.13522069245268,1.28027496907128,1.28027496907128,1.32338275402953,1.12278506984917,1.25169507207745,1.16882578929751,1.16882578929751,1.12918298558873,1.12686817411679,1.05155287110139,1.05155287110139,1.18600494515606,1.52520536344297,1.08570213090451,0.959208347123618,0.959208347123618,1.2320872153027,1.2320872153027,1.07657205062701,0.887535301186207,0.887535301186207,1.05623962982,1.21315666864551,1.21315666864551,1.13841388560918,1.13841388560918,0.956714871653708,0.956714871653708,1.26059067351335,1.25074454098951,1.08076724924686,1.17618083531029,1.08226172752051,1.51292323779238,0.984232139404499,1.01200337767701,1.28783386158568,1.16646807946686,1.06807238484017,1.06807238484017,1.20074238623448,1.31256093479952,1.12430053988182,0.951264217559013,1.1581512003994,1.06676894989805,1.22527842658438,1.72677060291487,1.72677060291487,1.18829675847475,1.0203849132082,1.0061084828284,1.13179990117776,1.13179990117776,1.00944415443407,1.08367952086936,1.13712877886624,0.91799409154967,1.15319152512828,1.01907252813021,1.01907252813021,1.10318352824205,1.17951545494504,1.23240492226992,1.44934637343474,1.34252096786078,1.0373319483061,1.0373319483061,1.12703963190871,1.12703963190871,0.988203460270229,1.06057608463663,0.922973021608006,1.15736244243663,1.15736244243663,1.30552944516777,1.00216900085609,1.08795382377151,0.919063818032055,0.919063818032055,1.10020871432819,1.1776736337635,1.17171496015347,0.914915181031398,1.35474364501331,1.04249891844349,1.53511444671853,1.10514324974874,1.0482281982652,1.23417569173301,1.06217103755209,1.13689376888198,1.13689376888198,1.02916676191793,1.22501343406178,1.07641931140444,1.1340984439645,1.1340984439645,1.02964981531985,0.964615910807774,1.22884378779488,1.0873995684408,1.28374933064939,1.06290973071864,1.06290973071864
"258","S100A6",0.42526674621199,0.879336732904339,0.879336732904339,0.890240269174059,0.890240269174059,0.50603441984491,1.40098414473088,0.63516871153875,0.515812419405815,0.515812419405815,2.58463967687372,0.422831341872775,0.422831341872775,1.07179453368417,1.07179453368417,1.89682046353091,0.67404699232283,1.03051565085169,0.519237149545444,0.818880615142967,0.639838539729609,0.639838539729609,1.25919766789412,2.84798093871837,2.84798093871837,0.749628222053332,0.896438514931185,0.427386157809028,0.338743050196818,0.338743050196818,0.744551266373173,0.678901423830615,0.824382291059488,0.713877624319916,0.713877624319916,1.41078513809935,1.11361714055035,0.575210880002477,0.575210880002477,0.815194490299627,0.841909901049466,2.34473413521798,0.401645354115066,0.401645354115066,0.875634077331013,0.875634077331013,0.793768457566523,1.37240549610354,1.37240549610354,0.791379003575935,0.610568692788561,0.610568692788561,1.48286013522787,1.48286013522787,0.881120828840937,0.881120828840937,0.760364186832127,1.40215735777708,0.492890869739703,0.936942299632578,1.07468745824383,0.603772127024387,0.613331347870035,0.444362968758906,0.494195360889986,0.963577297868907,0.870108426566961,0.870108426566961,0.701572253686874,1.32624353344039,0.72180336122686,0.625325680772536,0.643271077086509,0.814418647611611,0.38464507384004,0.900188781842222,0.900188781842222,0.779934807237608,1.0806590403398,0.733009895211425,0.585763219679942,0.585763219679942,0.928553041544239,0.570616720592526,0.778499749012269,1.22360204608569,0.273987837378815,0.876936233605848,0.876936233605848,0.545264249685492,0.733282526401565,0.570222475815818,0.468595412523243,1.21486227695681,0.819784804585541,0.819784804585541,0.729748154417967,0.729748154417967,1.08605982917822,0.414591273873039,0.820934953140187,1.0064089975423,1.0064089975423,0.521361811305046,0.579667315859197,0.869785400191827,0.9938591149021,0.9938591149021,1.01379246910187,1.05979661996505,0.776573777120787,1.05806259615571,0.897203460063779,2.1022775810322,0.412686250034623,0.704240334124593,0.733113830021268,0.752289260689731,0.888536113986648,0.542362526313522,0.542362526313522,0.875299472377752,0.626817409443728,0.501283048626509,1.71409267299062,1.71409267299062,0.841249379043385,0.408323959750659,0.570225951507608,0.95676364143426,0.930914528733712,0.635329607948859,0.635329607948859
"259","RPL3",1.72311212326199,0.929891979727554,0.929891979727554,1.22076130243886,1.22076130243886,1.34641682710383,1.32619128486312,0.728147132041535,1.31061613180322,1.31061613180322,0.805066387028775,1.38935312021178,1.38935312021178,0.757161204617868,0.757161204617868,1.14652491185659,1.12547825825038,1.07687303813408,1.17863990290396,1.62655688032133,0.927175970358664,0.927175970358664,0.775600669459236,1.35120834046995,1.35120834046995,1.55386513717151,1.05594679128681,1.22483943285514,1.12401027452321,1.12401027452321,1.18228106826709,1.11756128253804,1.50386763228706,0.713372841534747,0.713372841534747,1.01463529015586,0.814469824262011,0.838948383056192,0.838948383056192,1.06142091480844,1.24702976340334,1.20482259793779,0.542930209868213,0.542930209868213,0.857897312449378,0.857897312449378,0.765745084591234,0.663844656179019,0.663844656179019,0.963244792458017,0.622022510418014,0.622022510418014,0.687055616254358,0.687055616254358,1.16313834442499,1.16313834442499,1.6001874795862,1.51594528242889,1.45031788258557,1.64904673235652,0.895317356058952,1.66385592678648,1.34792726716578,1.38823466801577,1.52355949862366,0.817567189918413,1.35042884893269,1.35042884893269,0.934463623532349,1.438428956694,0.724914324224825,1.23394856804882,1.45971710455078,1.36401345858926,0.731512053307744,0.569542186636948,0.569542186636948,1.19345402549773,1.05203539119468,1.01661306866711,0.811985009894759,0.811985009894759,0.92010525474638,1.48574578735918,0.91194737070929,1.20963279094857,0.889665787309949,0.686576429870532,0.686576429870532,1.17277018321768,1.51627513675738,1.49688910869889,1.48014135522315,1.78358357418494,0.835647611888786,0.835647611888786,1.6049190142742,1.6049190142742,0.971785439469593,1.0790763423133,1.01560007756596,0.792443615769684,0.792443615769684,1.01592128307588,0.767124363024551,1.65934563121776,0.783838526813629,0.783838526813629,1.38738171562796,0.854086770075103,1.56854534458883,0.666369041649035,1.00886963716964,1.45448563540498,1.87645204788001,0.919457908344745,0.829177872866252,1.44612752881715,1.19753507160005,0.869289200349414,0.869289200349414,0.899985391325892,1.42481575840528,0.949221648050008,0.821827615338625,0.821827615338625,1.14556398423728,0.872764746705021,1.53007214492722,1.17911133236766,1.35805974559136,0.930904274654323,0.930904274654323
"260","SFPQ",1.41763709604958,1.14983487585226,1.14983487585226,1.17672323328199,1.17672323328199,1.22551830862788,1.27203569252212,1.38196033564481,1.11607165336586,1.11607165336586,1.20771375911686,1.400885388941,1.400885388941,1.3165716820184,1.3165716820184,1.38573734568697,1.0776316450495,1.10235775174701,1.2309196750767,1.42428663278337,1.14760569602018,1.14760569602018,1.31734308416455,1.2789033323966,1.2789033323966,1.18543107301944,1.24731806139034,1.32437302557448,1.31199388175794,1.31199388175794,1.19580398168447,1.25908692893825,1.37663572114738,1.16257086811136,1.16257086811136,1.23572979323566,1.31078348989881,1.2013323441495,1.2013323441495,0.99592845125256,1.63336281959333,1.19383380432602,1.0883297152126,1.0883297152126,1.14645920348112,1.14645920348112,1.08752138792533,1.33826367772991,1.33826367772991,1.18376355148463,1.18521577398387,1.18521577398387,1.14095707502215,1.14095707502215,1.15329950353488,1.15329950353488,1.42507001893462,1.24104100134157,1.41012685259174,1.28032697466106,1.38481785534259,1.6884685631396,1.11921527978548,1.27456756945443,1.26615645484206,1.35661789836919,1.09643752595961,1.09643752595961,1.44009178360833,1.30330674766557,1.15677955520047,1.301039430504,1.43375537437605,1.14949539264418,1.43203779558327,1.54065533847586,1.54065533847586,1.2370364534631,1.32967481005906,1.19930120316971,1.2459060310834,1.2459060310834,1.07665811517871,1.25668817361722,1.39417792878981,1.01283308910979,1.57042743588041,1.21554918465759,1.21554918465759,1.44298216060064,1.25069924739047,1.09890591810728,1.2916376679464,1.42981552412447,1.36724337874192,1.36724337874192,1.3102580269985,1.3102580269985,1.09192921876509,1.09390023814835,1.33367280329556,1.01455693312229,1.01455693312229,1.33106250416204,1.36664322078394,1.11202244993124,1.14856840866642,1.14856840866642,1.08934518096798,1.14595900394976,1.11803074991696,1.29365692523803,1.39019666991537,1.12888645170667,1.54465101058686,1.1275998044266,1.2189891872637,1.27999854966882,1.08678995380231,1.2738827216299,1.2738827216299,1.19091565936165,1.51655731979076,1.34693782972213,1.33310000582364,1.33310000582364,1.03858895562868,1.35914620083627,1.11033254984701,1.19160594218648,1.20484688054341,1.10335122633864,1.10335122633864
"261","SCG2",NA,NA,NA,0.558715916186654,0.558715916186654,NA,NA,0.899688547140422,NA,NA,2.13660280997544,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.489072849168548,0.489072849168548,0.704816550065078,NA,NA,NA,0.82268175356253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.923452858507041,0.923452858507041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.466100230363329,0.466100230363329,4.95693080987319,4.95693080987319,NA,NA,NA,0.643446857200507,NA,0.490456195872825,0.769389340164641,NA,1.47095009052496,NA,NA,NA,0.402422581318195,0.402422581318195,NA,NA,NA,NA,NA,NA,0.707842188079088,NA,NA,NA,NA,0.716980318981548,0.914667177601227,0.914667177601227,NA,NA,0.621556937058787,NA,NA,NA,NA,0.727958723126922,NA,NA,18.7244166697996,4.69172855807124,NA,NA,NA,NA,0.816571291257847,NA,0.853744604179142,NA,NA,NA,NA,NA,NA,NA,NA,0.844937725522547,0.632992081837641,NA,NA,NA,NA,0.928149398147428,NA,NA,NA,NA,NA,NA,NA,0.507187595398957,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","SELENOP",0.399229302383694,0.670411344714488,0.670411344714488,0.611888279197317,0.611888279197317,0.590161328602669,0.49666123856846,0.455715109322379,0.370924818007318,0.370924818007318,0.676234420155484,0.630319431547066,0.630319431547066,0.355019979158994,0.355019979158994,0.404722488908907,0.491708711998835,1.06052234756749,0.416297622482603,0.357524148180165,0.403475446381313,0.403475446381313,0.542019520078544,0.58280265465069,0.58280265465069,0.264948672896014,0.626024894971356,0.347168392773636,0.469659722649881,0.469659722649881,0.455126126369126,0.349130750833614,0.579093594398343,0.596953872985131,0.596953872985131,0.575444634925164,0.5333153914948,0.418035860642245,0.418035860642245,0.695231332844315,0.50944558320215,0.663929982264055,0.522913669914578,0.522913669914578,0.773359064795179,0.773359064795179,0.720107300908987,0.395196461024632,0.395196461024632,0.626940300933082,0.359581806008579,0.359581806008579,0.435690119426295,0.435690119426295,0.426261966481521,0.426261966481521,0.717623618065256,0.463968036358365,0.484488783985552,0.449124383726038,0.502231854619848,0.479164404964481,0.808901061966186,0.534987496561247,0.550009588281246,0.576698526369939,0.462591419522978,0.462591419522978,0.533604521652195,0.369772574715792,0.583671705591572,0.415306192237463,0.285098157743315,0.803050566554309,0.548131680072089,0.449969905618579,0.449969905618579,0.422113211711555,0.518830561768564,0.622240219392222,0.443163105903376,0.443163105903376,0.737578093389153,0.173350076554761,0.516079438634095,1.17143892685752,0.48147120032945,0.490163675328551,0.490163675328551,0.360416609087389,0.547273592680425,0.40488095189182,0.601351320729815,0.559113008632061,0.569727131769995,0.569727131769995,0.411414941390067,0.411414941390067,0.519352894774734,0.465438427965499,0.337238580178128,0.514416192000254,0.514416192000254,0.585306407854094,0.302537436622096,0.728931817117878,0.510454966095362,0.510454966095362,0.598368092077553,0.392962747344863,0.628203888179476,0.57946044934086,0.4778426128948,0.517498707394574,0.546082951432852,0.559552358049255,0.357895316908574,0.457658763901161,0.651240941837865,0.502059040032486,0.502059040032486,0.380650580830976,0.505996740194701,0.402939436815738,0.301577552854936,0.301577552854936,0.820204336533527,0.385536318074444,0.341370419978866,0.462340452156527,0.652927369509034,0.734435422443764,0.734435422443764
"263","SLC12A4",0.789236959434712,1.18258356433839,1.18258356433839,0.605265292282315,0.605265292282315,0.832325186392975,1.09102722173943,0.802827541008456,0.777255399458494,0.777255399458494,0.771184967809648,1.04611488470688,1.04611488470688,1.02042425330511,1.02042425330511,0.892395983087576,0.838089815114117,0.926646012870642,0.711684069544055,0.791984281563245,0.630701953831392,0.630701953831392,0.858779898698068,0.846125062040144,0.846125062040144,0.581661760751547,0.909265024950025,0.798429170647705,0.828244471282808,0.828244471282808,0.556751818614717,0.756108454895252,0.84727227477941,0.679014214916578,0.679014214916578,0.78578200555212,0.946996778737748,0.795424755159651,0.795424755159651,0.896435531317379,0.635683670922924,0.65235114787623,0.866350050738101,0.866350050738101,0.687075056836403,0.687075056836403,0.788541203861927,1.00093059758087,1.00093059758087,0.845328052556339,0.85794124485036,0.85794124485036,1.58199173092127,1.58199173092127,1.0154115807306,1.0154115807306,0.739065065726783,0.881687868488625,0.953994311165672,0.97509632810271,1.02025313830831,0.523643307891636,1.26956659026654,0.907486907189773,1.02729726814025,0.749160466048791,0.810362882906663,0.810362882906663,1.07897326245858,0.776952632629796,0.775211876552013,0.615170567293486,0.729375436043007,0.88690876553907,0.610069209573223,0.435962745371836,0.435962745371836,0.674761138176181,0.829350194342112,0.858625929196322,0.736438224432668,0.736438224432668,0.954510345193404,0.717165349007326,0.802627866297128,0.935577232576028,0.777958242376081,0.803837036255406,0.803837036255406,0.715242800517995,0.792392713233532,0.836913489986169,1.86124014404468,0.9752676429323,0.93083726278833,0.93083726278833,0.949247669244172,0.949247669244172,0.832501952469711,0.752137958864138,0.810840284639294,0.795688224119777,0.795688224119777,0.748968366705013,0.822807738780876,1.20571844836655,0.808300503043482,0.808300503043482,0.648127501940016,0.80133002607933,0.807845847331868,0.749076294043568,0.637987937942711,0.852505765235402,1.27882576827531,0.792077997475715,0.487642504527853,0.812184543674598,0.730964919277144,0.842665961125306,0.842665961125306,0.951562559238336,1.07209461096115,0.829146020665684,1.03281557597309,1.03281557597309,0.816310844496632,0.963210070249484,0.805851512231262,0.645633474230086,0.863186872692738,0.850410018301248,0.850410018301248
